Bundle ID	Type	Directory GUID	Path
com.apple.UIKit.ShareUI	PluginKitPlugin	47F62FC9-4B42-4998-83D4-0155175EAEDC	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.MobileBackup.framework.FollowUpUIExtension	PluginKitPlugin	492875E6-1A55-464F-A9C1-74E7777CEC62	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.BarcodeSupport.BarcodeNotificationExtension	PluginKitPlugin	492DD21F-AA65-4C49-BA47-3EC233CCC91D	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.DiagnosticsService.Diagnostic-3745	PluginKitPlugin	493E92A2-F14B-4A77-8ABA-C86B25D1A278	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.ReplayKit.RPVideoEditorExtension	PluginKitPlugin	4953B849-232C-4EA2-8AFC-6E556EAA1006	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.DiagnosticExtensions.BluetoothABCDE	PluginKitPlugin	497F6DC9-E16D-4F5D-B095-E27EF97886C1	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.AppStore.ProductPageExtension	PluginKitPlugin	49BEAF66-2C3D-4BA0-AFBE-D0023EA8BC4F	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.WorkflowUI.AddShortcutExtension	PluginKitPlugin	49E2F281-FED3-48CC-95A1-EC1D9414677A	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.AppStore.SubscribePageExtension	PluginKitPlugin	4A78E4B5-3B20-403D-9841-C5D3F8FE7C2D	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.camera.CameraMessagesApp	PluginKitPlugin	4A9D2CB1-0BFD-4C5F-851C-E3432E96AFB9	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.news.widget	PluginKitPlugin	4AFF1085-4A68-43F4-8BED-2471C46AB8B2	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.PassKit.PassKitSpotlightIndexExtension	PluginKitPlugin	4C699F31-6804-4E8E-BC7F-1905360F1474	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.NetworkExtension.IKEv2Provider	PluginKitPlugin	4D3548AB-3717-4CA5-B057-95BBABBFBC9A	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.ActivityMessagesApp.MessagesExtension	PluginKitPlugin	4DA906A7-5E08-47CB-A1C9-F490161B5D85	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.NetworkRelay.NRDiagnosticExtension	PluginKitPlugin	4FBAF163-2322-4204-B788-7D4FDE2263E1	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.AssetViewer.ASVAssetViewer	PluginKitPlugin	50CC6D4E-3D4D-4417-9517-F46EAF787A5D	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.DocumentCamera.ViewService	PluginKitPlugin	53B1FAD0-42B1-4B8A-B188-3E10C08C1EE3	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.DiagnosticsService.Diagnostic-3905	PluginKitPlugin	5475B1C4-5324-4034-99FE-5BDA785C298E	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.iBooks.iBooksSpotlightExtension	PluginKitPlugin	569CFBD8-2555-4018-A6EE-6842E4908A69	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.SeymourServices.SeymourNotifications	PluginKitPlugin	57670A0E-2862-4425-99BA-B7A345EE0A57	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.mobileslideshow.DestructiveChangeConfirmation	PluginKitPlugin	58E97C86-C681-4D58-B439-8B6C1BA4DD58	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.AuthenticationServices.AccountAuthenticationModificationExtensionHelper	PluginKitPlugin	58FC52FD-CF12-4090-89D3-B7AA17088A61	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.framework.WiFiKit.WiFiPickerExtension	PluginKitPlugin	598AFFCF-1652-4EB5-BB7C-02E803A336E2	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.DiagnosticExtensions.CoreLocation	PluginKitPlugin	5A00CFAE-24BA-49C2-992C-6D7317A8F469	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.AuthKitUI.AKSecondFactorAlert	PluginKitPlugin	5B365911-333F-412E-B898-D029C5740994	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.DiagnosticExtensions.HangTracer	PluginKitPlugin	5B9E0408-020E-4222-B9CC-8361A572912A	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.mobileslideshow.PhotosMessagesApp	PluginKitPlugin	5C589F21-BA5E-400D-A0B1-033CF6AD87B2	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.RemoteManagement.AccountExtension	PluginKitPlugin	5CC1804F-F263-485D-90FD-95C19204D0BD	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.Symptoms.SFDiagnosticExtension.appex	PluginKitPlugin	5CF43649-401A-401B-A907-300F4102CA32	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.ClassKit.diagnosticextension	PluginKitPlugin	5D74E307-9F65-4B61-AA65-D5DFD9B1433F	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.RemoteManagement.PasscodeSettingsExtension	PluginKitPlugin	5EA6863C-E364-4EBF-BD04-3F35D95B099A	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.stocks.detailintents	PluginKitPlugin	5F22586A-46E3-4E80-B5D4-5CA2034A9946	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.DiagnosticsService.Diagnostic-4005	PluginKitPlugin	5FD51983-FE70-4B35-B38B-6F52A9225DA3	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.tips.TipsNotificationExtension	PluginKitPlugin	5FEA76FE-F532-43B9-B82F-427610680484	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.DiagnosticExtensions.VoiceMemos	PluginKitPlugin	60FD27DD-2BE6-43C2-AF49-FE957BCD46DF	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.DiagnosticsService.Diagnostic-4154	PluginKitPlugin	61469344-4A86-4FFD-A334-A728400E3538	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.DiagnosticExtensions.Contacts	PluginKitPlugin	618ACB1D-5F0B-4955-BE01-6C294A76995E	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.TelephonyUtilities.PhoneIntentHandler	PluginKitPlugin	63670B05-DB10-4B93-8B3F-01386A2367D1	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.VoiceMemos.VoiceMemosIntentsExtension	PluginKitPlugin	63CA076A-0674-4D8D-A57A-7DE2CC9B7540	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.DocumentManagerUICore.RecentsAppPopover	PluginKitPlugin	65017F95-4377-479C-80E9-6D8F38F55DBE	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.smsFilter.extension	PluginKitPlugin	6512D14B-F360-4E0F-B9D5-EDCDD51099F6	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.FunCamera.ShapesPicker.MessagesExtension	PluginKitPlugin	6579B207-C417-462D-AE36-2140BED5911C	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.PowerlogCore.DEPowerlogEPL	PluginKitPlugin	6623785E-2E8E-426F-BE68-800C95207073	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.DiagnosticsService.Diagnostic-3942	PluginKitPlugin	677000C6-CC3E-4C44-AC8D-400977200F0C	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.DiagnosticsService.SystemReport-BatteryCase	PluginKitPlugin	697024CD-0105-46FE-AC1F-404B3B76BCD0	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.Home.HomeIntentExtension	PluginKitPlugin	6A431597-AAB1-429F-99E5-FBC9535A70E9	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.podcasts.DiagnosticExtension	PluginKitPlugin	6A67668D-A9B3-4747-A52C-E87EF2622738	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.DiagnosticsService.Diagnostic-3907	PluginKitPlugin	6C15750C-54BA-4061-A351-C2AE6E07B12E	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.shortcuts.AutomationNotificationContent	PluginKitPlugin	6C70B6D9-E237-4F89-A752-74D09AF23790	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.GameCenterUI.GameCenterMatchmakerExtension	PluginKitPlugin	6C7B85E3-618E-4D66-A8BB-202CF4D4895E	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.DiagnosticExtensions.StackShot	PluginKitPlugin	6D2496D1-A0BF-4021-B7C2-A6FEDDED63DF	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.news.tag	PluginKitPlugin	6D5C4221-5D93-49F8-AED2-68B242268A26	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.ScreenTime.ScreenTimeWebExtension	PluginKitPlugin	6E4B95F4-42E3-4921-91C8-145E167BE87B	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.DiagnosticExtensions.Cellular	PluginKitPlugin	6F156488-AFF3-4FDA-BF2C-C46B25641433	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.ContactsUI.ContactsViewService	PluginKitPlugin	6F5CB1DA-A795-4BF4-9D2A-C050D9F10536	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.PowerlogCore.diagnosticextension	PluginKitPlugin	707D96D1-383B-49A0-82E3-3E17D36BD0EE	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.DiagnosticExtensions.BluetoothHeadset	PluginKitPlugin	70F5C97E-65E5-4954-A33C-5E47244B16B8	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.mobileslideshow.photosnotifications-updates	PluginKitPlugin	711DA64F-2D1D-486D-AA7A-302A39935285	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.family.FAFollowupExtension	PluginKitPlugin	733CB439-4DA5-460F-90AD-2AC2B534FFA1	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.newsservices.NewsArticleViewer	PluginKitPlugin	7376FDE5-C798-46F6-B3AC-6ABA275E335E	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.DoNotDisturb.Intents	PluginKitPlugin	73B19E1E-3C16-41EB-A650-07983CB626E4	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.podcasts.PodcastsClassKitExtension	PluginKitPlugin	742E5187-FB92-4D28-947D-4FAA699422DF	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.MobileSMS.MessagesAssistantUIExtension	PluginKitPlugin	743D97F4-96C4-4FAD-B26F-765A58C6C9D1	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.CredentialSharingService.ShareableCredentialsMessagesExtension	PluginKitPlugin	74D90B7C-7F1C-46BB-A422-1CF13A7E68C9	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.HomeKit.HomeKitIntentExtension	PluginKitPlugin	7664549A-A286-4AA1-B9CB-9D1E39355643	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.DiagnosticsService.Diagnostic-4153	PluginKitPlugin	770BF660-53CF-477A-BEE2-7EF7C218C5B4	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.HomeAI.HomeAIDESExtension	PluginKitPlugin	7730EAC1-CDC8-4E5F-9EBD-E4164BB29737	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.CloudDocsUI.DocumentPicker	PluginKitPlugin	787C1521-D26E-44FA-BE54-14FF0B218623	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.FileProvider.LocalStorage	PluginKitPlugin	78D3FBC4-9F9E-4881-88F7-E2F008E7B082	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.DiagnosticsService.Diagnostic-8288	PluginKitPlugin	79BAFE24-5219-42BD-B9A9-C0B0C65367CF	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.news.NewsArticleQuickLook	PluginKitPlugin	7A8D226D-5B1E-4B2B-9468-E7518CB08E9F	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.susuiservice.SUSUIVerifyingAlertCFUserNotificationUIExtension	PluginKitPlugin	7AA4C6B7-6113-4A4B-949C-774D02640357	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.mobilemail.MailQuickLookExtension	PluginKitPlugin	7AF61021-399F-48C4-9734-25B424B221B7	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.GameCenterUI.GameCenterTurnBasedMatchmakerExtension	PluginKitPlugin	7DF9BB2B-B992-4DB0-B64C-EE43FC850579	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.DiagnosticsService.Diagnostic-4182	PluginKitPlugin	7E4CDC8B-BFAF-4EDD-8053-BCCCAFB455D3	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.contacts.ContactsCoreSpotlightExtension	PluginKitPlugin	7E51C160-F05E-41F0-B0B6-3DCA34A3D210	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.Maps.SiriTrafficIncidents	PluginKitPlugin	7EDD6B7F-8A5C-471E-A9CA-EAF2DEE0FA2A	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.PassbookUIService.PeerPaymentMessagesExtension	PluginKitPlugin	7F7DF1C1-370A-4492-AC38-E14412FACBEA	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.Bridge.GreenfieldThumbnailExtension	PluginKitPlugin	7FD558C4-A92C-40B8-8027-C45CCC86F104	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.PhotoLibraryServices.PhotosDiagnostics	PluginKitPlugin	80111D25-C69A-492D-8F5C-144517D34BD5	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.stocks.widget	PluginKitPlugin	816393FF-ABD6-4AD4-8A40-7892C8E8C389	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.NLPLearner.QuickTypePFLExtension	PluginKitPlugin	81C50BF2-0062-4D5E-B307-8292A924BE2C	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.tv.TVIntentsExtension	PluginKitPlugin	82E568D7-9028-4897-8BCA-C409638302E4	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.mobilemail.MailNotificationContentExtension	PluginKitPlugin	833B774E-3377-44BA-8421-8284AB45E110	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.CoreBluetoothUI.BTDevicePickerUI	PluginKitPlugin	836DF5A8-48A5-46BC-9542-EA7A596CFEA5	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.iCloudQuotaDaemon.ICQFollowup	PluginKitPlugin	84C8F6C8-088B-4FAA-A114-B33350E12B81	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.sidecar.extension.display	PluginKitPlugin	84D3D549-EC42-4CFC-90DA-83432ED95B45	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.reminders.IntentsUIExtension	PluginKitPlugin	84DBDDCF-E1F7-4B80-89B8-0FA5EAAB3124	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.DiagnosticsService.Diagnostic-3906	PluginKitPlugin	86E4D6A0-7FAB-4AA7-BFE5-82D1DCC9803F	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.GameCenterUI.GameCenterAuthenticateExtension	PluginKitPlugin	8A2D5793-2750-4A19-8D5A-CE0142F96137	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.DiagnosticsService.Diagnostic-3744	PluginKitPlugin	8A3E10EA-E6F8-4A06-929D-B7C30F3EAB59	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.DiagnosticExtensions.Syslog	PluginKitPlugin	8A9DDB0B-AD1E-44A2-9075-FC5402D79E51	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.Maps.MapsSpotlightIndexExtension	PluginKitPlugin	8AD85ACB-419D-416F-8C55-195F8B755764	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.icloud.FindMyDevice.FindMyExtensionContainer.FindMyDeviceBluetoothExtension	PluginKitPlugin	8B183164-A0E5-40BA-B025-5D6720F6C1BB	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.AuthKitUI.AKAppSSOExtension	PluginKitPlugin	8C636C70-D312-493D-9BDA-FBE41CF332DF	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.springboard.SpringBoardDiagnosticExtension	PluginKitPlugin	8D473EA7-35E0-429D-A7F8-654A794FAA3D	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.RemoteManagement.ManagementTestExtension	PluginKitPlugin	8D6F6A98-0A16-4D1B-BE06-6938FCF7D591	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.Music.MusicCoreSpotlightExtension	PluginKitPlugin	8DF51F2F-AF8D-43E6-800C-364A93F11746	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.mediaservicesbroker.ViewService	PluginKitPlugin	8E85F18A-840D-44EF-AAA9-915310FB8245	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.Passbook.NotificationContentExtension	PluginKitPlugin	8EE94F7F-7F4B-4680-8BA3-DE1558CE82DB	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.HomeKit.diagnosticextension	PluginKitPlugin	8F3238A5-06C3-4148-8288-B9CA83312537	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.filesystems.UserFS.FileProvider	PluginKitPlugin	8F734FC8-6620-47A2-B9B0-788D4594C3B4	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.CoreRoutine.RTDiagnosticExtension	PluginKitPlugin	8FDC28CD-8011-4ACA-9FCC-5DD95AB461A6	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.CalendarNotification.CalendarContentExtension	PluginKitPlugin	904A811A-2927-4641-867E-745DADBAFA04	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.CalendarWidget.IntentsExtension	PluginKitPlugin	90E7B559-D228-4A8D-A96C-B440B8865369	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.DiagnosticsService.Diagnostic-3734	PluginKitPlugin	91F95722-500E-4D47-A255-429FBBEE06F3	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.AccessibilityUtilities.AXSettingsShortcuts	PluginKitPlugin	9251A80C-4F76-4864-A0B1-9E2B2B55FE90	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.DiagnosticExtensions.VisualVoiceMail	PluginKitPlugin	93902806-E7A5-4085-9BE7-0F1397615532	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.VoiceMemos.VoiceMemosShareExtension	PluginKitPlugin	94E4ED7A-2C76-4D46-8390-8083CFECB158	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.UIKit.FontPicker	PluginKitPlugin	952BDF78-BDBD-4B7D-A2C1-E0886847CED5	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.social.SLYahooAuth.SLYahooAuthService	PluginKitPlugin	953FB635-599B-4883-BDDC-4977488E133C	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.ReminderKitUI.ReminderCreationViewService	PluginKitPlugin	967AC3A9-EC29-49D3-B6D5-C9DAE5606FDA	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.audio.toolbox.AudioToolbox.DiagnosticExtensions	PluginKitPlugin	983A46ED-8211-4647-96DF-F3AE500331CF	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.Music.StoreFlowExtension	PluginKitPlugin	984BAECF-8D0A-4362-BB2B-6F73BF8B58E5	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.AppleAccountUI.AAUIFollowUpExtension	PluginKitPlugin	9885B9B8-93F9-4EF7-8D0B-A47D3573C889	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.sidecar.extension.signature	PluginKitPlugin	98B5EA96-8BCB-4D28-92BC-AA30D3B44975	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.UserActivity.UASharedPasteboardiOSUI	PluginKitPlugin	98D6C721-9372-4B3B-9F8A-FAC98116A184	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.DiagnosticsService.Diagnostic-8290	PluginKitPlugin	99B2BBFB-BA3B-4130-9550-85A70820E87B	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.news.openinnews	PluginKitPlugin	9A7F9ACF-30E7-4D29-A83E-4B38EF7CE854	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.PassKit.PassKitThumbnailExtension	PluginKitPlugin	9BDAC48E-B2FD-4C31-B73A-C238599F8691	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.Sharing.AirDrop	PluginKitPlugin	9C039284-A00B-41B9-AD13-CBF43EDE83DD	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.AppStoreDaemon.ASDUserNotificationExtension	PluginKitPlugin	9C889260-CCF5-49DB-B80D-DBEBA99A2DD4	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.Animoji.StickersApp.MessagesExtension	PluginKitPlugin	9DA217C3-7A1A-4361-A9CC-40F585AABB27	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.DiagnosticsService.Diagnostic-4180	PluginKitPlugin	9E56E86D-3D67-4419-84E6-A359BF44BCF1	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.mobileslideshow.StreamShareService	PluginKitPlugin	9EC96E27-97EB-4070-9E62-34F09F9DE2C7	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.mobilemail.MailSpotlightIndexExtension	PluginKitPlugin	9EEC82A2-B819-4ACD-B62C-841786EBB0CB	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.ScreenTimeWidgetApplication.ScreenTimeWidgetExtension	PluginKitPlugin	9FD65088-898F-43D5-B44E-73D31695E8C0	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.CFNetwork.DiagnosticExtension	PluginKitPlugin	A119F22D-1CE1-4AC8-AE11-DF77AF192DFF	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.SensorKit.SensorKitViewService	PluginKitPlugin	A2A183B4-AC3E-45B0-9F9D-266F10DD230C	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.sidecar.extension.sketch	PluginKitPlugin	A44748AC-D9E3-4AD3-A2D3-2F792AD740B5	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.CoreCDPUI.localSecretPrompt	PluginKitPlugin	A54FC171-3750-4D68-BE20-D302FEADE88C	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.tips.TipsSwift	PluginKitPlugin	A5E7292A-7330-455C-B097-E81CC900B621	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.DiagnosticsService.Diagnostic-4492	PluginKitPlugin	A7188FE7-35C4-48A3-8FB2-11E3F266DA8D	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.CarKit.CarPlayDiagnosticsExtension	PluginKitPlugin	A7B7D594-19D6-4B2A-B01F-1A9CFB9E0792	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.voiceservices.diagnosticextension	PluginKitPlugin	A976FEA8-25C5-4C75-B1F9-31F1B348A40D	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.iBooks.BooksIntentHandler	PluginKitPlugin	AD96D5EE-34E9-4C9E-BF17-2F78BB75DC33	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.AppStoreDaemon.ASDFollowUpExtension	PluginKitPlugin	AE98CC97-209A-4858-989A-2035ED4B6FB8	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.DiagnosticsService.Diagnostic-3939	PluginKitPlugin	AEDFB9F3-9077-42C7-ACF4-7FDBF4330810	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.MobileSMS.spotlight	PluginKitPlugin	AF09D1F6-29FF-40FB-BF8A-57A6D5E37B59	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.Maps.GeneralMapsWidget	PluginKitPlugin	B1BFFC05-2566-4FFC-B84B-0C1325F95066	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.FunCamera.TextPicker.MessagesExtension	PluginKitPlugin	B1D2D3E9-68A2-4165-A700-29C816FFBC83	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.mobileslideshow.photosmemoriesnotificationupdates	PluginKitPlugin	B2CA5814-7A65-4762-809F-97C3175ACD8E	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.VoiceMemos.SpotlightIndexExtension	PluginKitPlugin	B366DCA7-C291-4356-AB5C-DE8FEDCC23A5	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.NanoTimeKitCompanion.NTKDiagnosticExtensionCompanion	PluginKitPlugin	B371CB8A-5B54-4BFF-98D8-CCB594039E63	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
com.apple.CryptoTokenKit.setoken	PluginKitPlugin	B3A3F0AB-29D3-4739-80B5-6C1D6FBC9A1F	\\?\R:\temp\private\var\mobile\Containers\Data\PluginKitPlugin
